input_doi,matched_doi,confidence,matched_doi_type,matched_in_openalex
10.48550/arxiv.1902.10738,10.1109/icc40277.2020.9148642,1,proceedings-article,TRUE
10.48550/arxiv.1911.12749,10.1145/3470646,1,journal-article,TRUE
10.48550/arxiv.1211.6778,10.1016/0893-9659(94)90092-2,0.8508,journal-article,FALSE
10.48550/arxiv.2210.03554,10.1007/s11579-023-00352-w,1,journal-article,FALSE
10.48550/arxiv.2312.06523,10.1142/s0217979225500997,1,journal-article,TRUE
10.48550/arxiv.0909.1301,10.1017/s0963548309990484,0.9955,journal-article,FALSE
10.48550/arxiv.2404.11012,10.3847/1538-4357/ad3fb1,0.9976,journal-article,FALSE
10.48550/arxiv.2005.12192,10.1007/s40818-021-00108-z,1,journal-article,TRUE
10.48550/arxiv.1807.02013,10.1109/globalsip.2018.8646607,1,proceedings-article,TRUE
10.48550/arxiv.1603.09083,10.5802/pmb.19,1,journal-article,TRUE
10.48550/arxiv.2003.05039,10.1145/3372297.3417251,1,proceedings-article,TRUE
10.48550/arxiv.2002.01591,10.15607/rss.2020.xvi.100,1,proceedings-article,TRUE
10.48550/arxiv.1104.4401,10.1007/s10986-011-9144-2,0.8587,journal-article,FALSE
10.48550/arxiv.2112.05598,10.3389/fcomp.2022.871808,1,journal-article,TRUE
10.48550/arxiv.1601.00108,10.1137/15m1054869,1,journal-article,TRUE
10.48550/arxiv.1207.1643,10.4310/cms.2014.v12.n2.a6,1,journal-article,TRUE
10.48550/arxiv.1901.05593,10.1109/tmi.2019.2963248,1,journal-article,TRUE
10.48550/arxiv.2310.12341,10.1080/00036846.2023.2275219,1,journal-article,TRUE
10.48550/arxiv.cs/0611131,10.1088/1367-2630/9/7/231,0.9414,journal-article,FALSE
10.48550/arxiv.2101.07198,10.1134/s1995080221050036,0.9848,journal-article,TRUE
10.48550/arxiv.2103.14857,10.1111/joes.12425,1,journal-article,TRUE
10.48550/arxiv.2110.02893,10.1137/21m145416x,1,journal-article,TRUE
10.48550/arxiv.2403.08054,10.1109/lcsys.2024.3417175,1,journal-article,TRUE
10.48550/arxiv.2307.03038,10.1140/epjc/s10052-023-11984-z,1,journal-article,FALSE
10.48550/arxiv.2008.03046,10.1007/978-3-030-58923-3_6,1,book-chapter,TRUE
10.48550/arxiv.1104.0761,10.2139/ssrn.1813758,1,journal-article,TRUE
10.48550/arxiv.1101.6009,10.1007/3-540-46238-4_7,0.875,book-chapter,TRUE
10.48550/arxiv.1207.5039,10.1016/j.jmaa.2013.06.025,0.9791,journal-article,TRUE
10.48550/arxiv.2212.04002,10.1016/j.ymssp.2023.110404,1,journal-article,TRUE
10.48550/arxiv.2408.16388,10.1088/1475-7516/2024/12/033,1,journal-article,TRUE
10.48550/arxiv.1310.1136,10.1016/j.aim.2016.11.030,0.975,journal-article,TRUE
10.48550/arxiv.2010.04590,10.1007/s11856-022-2356-9,1,journal-article,TRUE
10.48550/arxiv.2302.07324,10.18653/v1/2023.acl-long.460,1,proceedings-article,TRUE
10.48550/arxiv.1604.05581,10.1007/s00022-016-0337-z,1,journal-article,TRUE
10.48550/arxiv.2504.10387,10.1093/mnras/staf828,0.9906,journal-article,FALSE
10.48550/arxiv.2405.17825,10.1609/aaai.v39i16.33871,1,journal-article,FALSE
10.48550/arxiv.2408.09043,10.1109/bibm62325.2024.10822229,1,proceedings-article,FALSE
10.48550/arxiv.1305.1597,10.1007/s40590-014-0025-7,1,journal-article,TRUE
10.48550/arxiv.0911.2472,10.1007/978-94-007-7432-2_11,0.9185,book-chapter,FALSE
10.48550/arxiv.1304.0299,10.1007/978-3-319-03898-8_23,1,book-chapter,FALSE
10.48550/arxiv.2309.16121,10.3847/1538-4357/ad21fa,1,journal-article,TRUE
10.48550/arxiv.1203.4526,10.1016/j.jnt.2012.07.010,1,journal-article,TRUE
10.48550/arxiv.2207.08386,10.1109/tpami.2022.3186410,1,journal-article,TRUE
10.48550/arxiv.1212.1035,10.1103/physrevb.88.035412,0.9644,journal-article,FALSE
10.48550/arxiv.2311.18576,10.1109/wifs61860.2024.10810702,1,proceedings-article,TRUE
10.48550/arxiv.2007.01274,10.1080/15326349.2021.1945933,1,journal-article,TRUE
10.48550/arxiv.1501.02309,10.1016/j.tcs.2015.09.005,1,journal-article,TRUE
10.48550/arxiv.1806.04749,10.1007/s00209-020-02502-y,0.9955,journal-article,FALSE
10.48550/arxiv.0711.0108,10.1007/s10762-007-9311-z,0.9167,journal-article,FALSE
10.48550/arxiv.1505.00587,10.1088/0004-637x/806/2/172,1,journal-article,TRUE
10.48550/arxiv.2109.10618,10.1016/j.apal.2022.103164,1,journal-article,TRUE
10.48550/arxiv.2011.03632,10.1609/aaai.v35i5.16510,1,journal-article,TRUE
10.48550/arxiv.2212.02062,10.1063/5.0137666,0.9936,journal-article,FALSE
10.48550/arxiv.2207.13243,10.1109/satml54575.2023.00039,1,proceedings-article,TRUE
10.48550/arxiv.1905.11984,10.24963/ijcai.2019/195,1,proceedings-article,TRUE
10.48550/arxiv.2504.01523,10.1109/saner64311.2025.00041,1,proceedings-article,FALSE
10.48550/arxiv.2502.13858,10.1051/0004-6361/202554189,0.9942,journal-article,FALSE
10.48550/arxiv.1601.04595,10.1109/icassp.2016.7472877,1,proceedings-article,TRUE
10.48550/arxiv.2111.14881,10.1016/j.aim.2024.110075,0.975,journal-article,TRUE
10.48550/arxiv.2203.06023,10.22323/1.409.0005,1,proceedings-article,TRUE
10.48550/arxiv.2205.13035,10.1016/j.spa.2024.104302,1,journal-article,TRUE
10.48550/arxiv.2212.06548,10.1142/9789811270437_0003,1,book-chapter,TRUE
10.48550/arxiv.1208.2220,10.1007/s11784-013-0107-6,1,journal-article,TRUE
10.48550/arxiv.2203.12806,10.3390/instruments6030027,0.8963,journal-article,TRUE
10.48550/arxiv.2306.05294,10.3233/ica-240732,0.8858,journal-article,FALSE
10.48550/arxiv.2407.10787,10.1016/j.aop.2024.169890,1,journal-article,FALSE
10.48550/arxiv.astro-ph/0504614,10.1007/978-3-540-85369-5_16,0.8749,book-chapter,FALSE
10.48550/arxiv.cond-mat/0102280,10.1002/prot.1176,0.9964,journal-article,FALSE
10.48550/arxiv.1808.04976,10.1007/978-3-030-01216-8_39,1,book-chapter,TRUE
10.48550/arxiv.2102.00537,10.1088/1361-6595/abff73,0.9747,journal-article,FALSE
10.48550/arxiv.2003.08484,10.1016/j.ifacol.2020.12.1245,1,journal-article,TRUE
10.48550/arxiv.1611.10229,10.1109/cvpr.2017.159,1,proceedings-article,TRUE
10.48550/arxiv.1402.5381,10.1364/cleo_si.2014.sf2e.3,1,proceedings-article,TRUE
10.48550/arxiv.2105.06630,10.1137/21m1419933,1,journal-article,TRUE
10.48550/arxiv.2205.12530,10.7153/jmi-2023-17-67,0.9861,journal-article,TRUE
10.48550/arxiv.cond-mat/0309340,10.1007/978-1-4020-2093-3_26,1,book-chapter,FALSE
10.48550/arxiv.1706.05431,10.1109/tit.2019.2898660,1,journal-article,TRUE
10.48550/arxiv.0911.0375,10.1007/s00526-010-0350-2,0.974,journal-article,FALSE
10.48550/arxiv.1809.10108,10.1109/icccas.2018.8769255,0.9167,proceedings-article,TRUE
10.48550/arxiv.2211.15298,10.1214/23-aop1640,1,journal-article,TRUE
10.48550/arxiv.1909.09271,10.1038/s43588-022-00347-5,0.8921,journal-article,FALSE
10.48550/arxiv.2310.06767,10.1088/1751-8121/ad4c2b,1,journal-article,TRUE
10.48550/arxiv.2009.14714,10.23919/acc50511.2021.9483346,1,proceedings-article,TRUE
10.48550/arxiv.2010.06630,10.2514/6.2020-4030,0.9823,proceedings-article,FALSE
10.48550/arxiv.1608.03519,10.1112/s0025579317000377,0.9882,journal-article,FALSE
10.48550/arxiv.1805.08974,10.1109/cvpr.2019.00277,1,proceedings-article,TRUE
10.48550/arxiv.1104.3630,10.2206/kyushujm.65.85,0.8646,journal-article,FALSE
10.48550/arxiv.2105.10002,10.3982/ecta19794,0.9291,journal-article,FALSE
10.48550/arxiv.1408.0056,10.1007/s13373-014-0062-6,1,journal-article,TRUE
10.48550/arxiv.2106.08488,10.1109/tcbb.2021.3089682,1,journal-article,TRUE
10.48550/arxiv.1211.2391,10.1007/s11537-013-1306-z,0.9932,journal-article,FALSE
10.48550/arxiv.1606.03800,10.1007/978-3-030-90425-8_1,0.875,book-chapter,TRUE
10.48550/arxiv.2211.13348,10.1364/optica.484549,0.9087,journal-article,FALSE
10.48550/arxiv.2402.00688,10.21468/scipostphys.17.4.118,0.9765,journal-article,FALSE
10.48550/arxiv.cond-mat/0106546,10.1007/978-3-662-04665-4_11,1,book-chapter,TRUE
10.48550/arxiv.1902.11133,10.1007/978-3-030-44689-5_13,0.9871,book-chapter,FALSE
10.48550/arxiv.2304.14572,10.1007/978-3-031-55088-1_1,0.8922,book-chapter,FALSE
10.48550/arxiv.0711.4610,10.1088/1751-8113/42/9/095002,1,journal-article,TRUE
10.48550/arxiv.1612.03643,10.1093/integr/xyy003,1,journal-article,TRUE
10.48550/arxiv.1702.05204,10.7900/jot.2017feb14.2143,1,journal-article,FALSE
10.48550/arxiv.2008.01774,10.1038/s41746-021-00453-0,1,journal-article,TRUE
10.48550/arxiv.1311.1722,10.1145/2578855.2535872,0.9745,journal-article,FALSE
10.48550/arxiv.2202.13776,10.13001/ela.2022.6981,1,journal-article,TRUE
10.48550/arxiv.1310.1563,10.1137/140966551,0.9536,journal-article,FALSE
10.48550/arxiv.1510.02686,10.1142/s0219622014500564,1,journal-article,TRUE
10.48550/arxiv.1908.11656,10.1109/iccvw.2019.00123,1,proceedings-article,TRUE
10.48550/arxiv.2501.11053,10.1609/aaai.v39i6.32673,1,journal-article,FALSE
10.48550/arxiv.1808.08789,10.1007/s00285-019-01401-z,1,journal-article,FALSE
10.48550/arxiv.1706.08774,10.1098/rsif.2018.0239,1,journal-article,TRUE
10.48550/arxiv.1904.01326,10.1109/iccv.2019.00768,1,proceedings-article,TRUE
10.48550/arxiv.2208.10730,10.1007/978-3-031-19803-8_29,1,book-chapter,TRUE
10.48550/arxiv.2210.09424,10.1016/j.ijheatfluidflow.2022.109073,1,journal-article,TRUE
10.48550/arxiv.1712.00879,10.1109/access.2018.2854227,1,journal-article,TRUE
10.48550/arxiv.2209.08559,10.1021/acs.jpclett.2c02852,0.9643,journal-article,TRUE
10.48550/arxiv.1905.11846,10.1016/j.csda.2021.107184,1,journal-article,TRUE
10.48550/arxiv.math/0607515,10.5802/aif.2430,0.9875,journal-article,TRUE
10.48550/arxiv.0910.4500,10.1016/j.entcs.2010.04.014,1,journal-article,FALSE
10.48550/arxiv.1802.08112,10.1016/j.epsr.2016.11.001,0.875,journal-article,TRUE
10.48550/arxiv.0708.3825,10.1098/rsif.2007.1206,0.9973,journal-article,TRUE
10.48550/arxiv.1911.01564,10.1007/s10884-022-10158-x,0.9875,journal-article,TRUE
10.48550/arxiv.math/0608383,10.32917/hmj/1206126677,0.8699,journal-article,FALSE
10.48550/arxiv.2310.05597,10.18653/v1/2023.emnlp-main.1022,1,proceedings-article,TRUE
10.48550/arxiv.math/0507369,10.1155/imrn/2006/48794,1,journal-article,TRUE
10.48550/arxiv.cond-mat/0211234,10.1016/s0927-0256(02)00190-8,0.9267,journal-article,FALSE
10.48550/arxiv.1608.08079,10.1007/s40314-016-0392-y,1,journal-article,TRUE
10.48550/arxiv.1210.8249,10.22323/1.164.0253,1,proceedings-article,TRUE
10.48550/arxiv.2412.07606,10.1088/1748-0221/20/04/p04001,1,journal-article,FALSE
10.48550/arxiv.1608.07783,10.1007/s00209-017-1981-1,1,journal-article,TRUE
10.48550/arxiv.2201.12437,10.1109/wacv56688.2023.00063,1,proceedings-article,TRUE
10.48550/arxiv.2410.22138,10.1093/mnrasl/slae101,1,journal-article,FALSE
10.48550/arxiv.1103.4565,10.1016/j.topol.2011.02.013,1,journal-article,TRUE
10.48550/arxiv.2309.00820,10.3847/1538-4357/acf456,1,journal-article,TRUE
10.48550/arxiv.2003.01099,10.1103/physrevd.106.043535,1,journal-article,TRUE
10.48550/arxiv.math/0409510,10.5802/jtnb.655,0.8717,journal-article,TRUE
10.48550/arxiv.2210.02974,10.1016/j.eswa.2023.120860,1,journal-article,TRUE
10.48550/arxiv.1812.09063,10.1016/j.csda.2019.106899,1,journal-article,TRUE
10.48550/arxiv.2103.13463,10.1038/s41467-022-29631-8,0.9087,journal-article,FALSE
10.48550/arxiv.2011.04535,10.1287/stsy.2022.0098,0.9875,journal-article,TRUE
10.48550/arxiv.cond-mat/0509361,10.1143/jpsj.75.114713,0.8532,journal-article,FALSE
10.48550/arxiv.2407.05554,10.1007/978-3-031-72089-5_44,1,book-chapter,FALSE
10.48550/arxiv.1111.5802,10.1007/978-3-662-44625-6_1,0.9584,book-chapter,FALSE
10.48550/arxiv.1901.01591,10.4310/joc.2020.v11.n3.a1,1,journal-article,TRUE
10.48550/arxiv.1110.2001,10.1017/s0143385711000939,1,journal-article,TRUE
10.48550/arxiv.1702.01662,10.4171/cmh/470,1,journal-article,TRUE
10.48550/arxiv.2101.01335,10.1109/cluster48925.2021.00058,1,proceedings-article,TRUE
10.48550/arxiv.1501.01091,10.22323/1.215.0134,0.9643,proceedings-article,TRUE
10.48550/arxiv.1804.05713,10.1007/978-3-030-19052-1_10,0.958,book-chapter,FALSE
10.48550/arxiv.2104.04512,10.1145/3503221.3508413,0.9608,proceedings-article,FALSE
10.48550/arxiv.2306.03772,10.1088/1751-8121/aceec9,1,journal-article,TRUE
10.48550/arxiv.2012.08444,10.3386/w28548,1,report,TRUE
10.48550/arxiv.1803.06895,10.1142/s0129055x20500257,0.9891,journal-article,TRUE
10.48550/arxiv.math/9905033,10.1215/s0012-7094-02-11133-8,0.9742,journal-article,FALSE
10.48550/arxiv.nucl-th/9904010,10.1007/s100520050772,0.8675,journal-article,FALSE
10.48550/arxiv.1404.6652,10.3934/ipi.2014.8.939,1,journal-article,FALSE
10.48550/arxiv.1905.00066,10.1007/s00453-020-00728-0,1,journal-article,TRUE
10.48550/arxiv.1411.3320,10.1613/jair.1.12391,0.875,journal-article,TRUE
10.48550/arxiv.2403.17930,10.1016/j.apal.2025.103567,0.8957,journal-article,FALSE
10.48550/arxiv.2407.17031,10.1021/acs.jctc.4c01007,0.9971,journal-article,FALSE
10.48550/arxiv.1606.06881,10.1016/j.jlamp.2016.10.006,1,journal-article,TRUE
10.48550/arxiv.2410.11085,10.1109/ro-man60168.2024.10731384,1,proceedings-article,FALSE
10.48550/arxiv.1303.6120,10.1088/0253-6102/60/1/21,1,journal-article,TRUE
10.48550/arxiv.1702.04315,10.1515/ans-2018-0001,0.961,journal-article,TRUE
10.48550/arxiv.1807.02151,10.1109/tvt.2019.2893593,1,journal-article,TRUE
10.48550/arxiv.2011.05170,10.1007/s00365-022-09563-8,1,journal-article,TRUE
10.48550/arxiv.2310.14985,10.18653/v1/2024.emnlp-main.7,1,proceedings-article,FALSE
10.48550/arxiv.2305.08554,10.1142/s0218271823420051,1,journal-article,TRUE
10.48550/arxiv.1806.09868,10.1007/s00205-021-01662-3,0.9875,journal-article,FALSE
10.48550/arxiv.1907.13413,10.1016/j.patrec.2021.02.022,0.9104,journal-article,FALSE
10.48550/arxiv.2309.16583,10.18653/v1/2024.findings-naacl.87,1,proceedings-article,TRUE
10.48550/arxiv.2307.07712,10.1109/tvcg.2024.3357065,1,journal-article,TRUE
10.48550/arxiv.2106.00367,10.1080/00927872.2022.2028798,1,journal-article,TRUE
10.48550/arxiv.2301.05786,10.1021/jacs.3c05093,1,journal-article,TRUE
10.48550/arxiv.1710.04121,10.1109/ithings-greencom-cpscom-smartdata.2017.124,1,proceedings-article,TRUE
10.48550/arxiv.2110.04832,10.1007/s10958-022-05877-x,1,journal-article,FALSE
10.48550/arxiv.2312.05043,10.1109/icnp59255.2023.10355627,1,proceedings-article,TRUE
10.48550/arxiv.math/0112002,10.1112/s0024609302001704,0.9031,journal-article,FALSE
10.48550/arxiv.2305.02737,10.1109/lcsys.2023.3280087,1,journal-article,TRUE
10.48550/arxiv.2212.07634,10.18653/v1/2023.acl-long.156,1,proceedings-article,TRUE
10.48550/arxiv.1110.5927,10.1016/j.jspi.2013.04.005,0.9756,journal-article,TRUE
10.48550/arxiv.2001.03888,10.1007/s10455-021-09766-5,1,journal-article,TRUE
10.48550/arxiv.2104.11213,10.1109/cvpr46437.2021.00447,1,proceedings-article,TRUE
10.48550/arxiv.1806.01918,10.1109/tit.2019.2927252,1,journal-article,TRUE
10.48550/arxiv.2308.07333,10.1093/gigascience/giad113,1,journal-article,TRUE
10.48550/arxiv.2205.04311,10.3390/biology12070918,0.9714,journal-article,TRUE
10.48550/arxiv.2004.02474,10.1007/s43670-021-00008-0,1,journal-article,TRUE
10.48550/arxiv.2111.09632,10.1016/j.ffa.2022.102112,1,journal-article,TRUE
10.48550/arxiv.2308.05740,10.1007/jhep12(2023)131,0.873,journal-article,FALSE
10.48550/arxiv.0906.5490,10.3176/proc.2010.4.05,0.9727,journal-article,TRUE
10.48550/arxiv.1904.02381,10.5802/afst.1688,1,journal-article,FALSE
10.48550/arxiv.2203.12176,10.1007/s00440-023-01193-w,1,journal-article,TRUE
10.48550/arxiv.2411.03196,10.22323/1.466.0071,1,proceedings-article,TRUE
10.48550/arxiv.2012.03165,10.1109/mwc.001.2000329,1,journal-article,TRUE
10.48550/arxiv.2302.13182,10.1017/s1474748023000403,1,journal-article,TRUE
10.48550/arxiv.nucl-th/9707010,10.1016/s0375-9474(96)00408-3,0.8717,journal-article,TRUE
10.48550/arxiv.1611.03048,10.1007/978-981-10-6841-6_10,1,book-chapter,FALSE
10.48550/arxiv.1802.09915,10.4310/cag.2021.v29.n3.a2,0.9875,journal-article,TRUE
10.48550/arxiv.1101.2982,10.1016/j.jat.2011.06.003,1,journal-article,TRUE
10.48550/arxiv.1807.10394,10.1021/acs.jpcb.8b07206,1,journal-article,TRUE
10.48550/arxiv.2106.01256,10.4171/jems/1470,0.9875,journal-article,TRUE
10.48550/arxiv.2401.10028,10.3390/e26030248,1,journal-article,TRUE
10.48550/arxiv.1611.03069,10.1109/focs.2016.86,1,proceedings-article,TRUE
10.48550/arxiv.1812.09190,10.1007/s00153-021-00768-5,0.9213,journal-article,FALSE
10.48550/arxiv.2109.05965,10.1016/j.ejc.2022.103592,1,journal-article,TRUE
10.48550/arxiv.1805.11981,10.3905/jod.2017.24.4.008,0.875,journal-article,ERROR
10.48550/arxiv.2301.00186,10.1016/j.jfa.2023.110190,0.9942,journal-article,FALSE
10.48550/arxiv.0811.2153,10.1080/00927872.2010.510813,0.9875,journal-article,TRUE
10.48550/arxiv.1108.2430,10.1063/1.3575112,0.8907,proceedings-article,FALSE
10.48550/arxiv.2202.02522,10.1109/icsc52841.2022.00009,1,proceedings-article,TRUE
10.48550/arxiv.2105.08351,10.1038/s43588-022-00228-x,1,journal-article,TRUE
10.48550/arxiv.astro-ph/0602627,10.1007/978-3-540-71173-5_57,1,book-chapter,FALSE
10.48550/arxiv.2006.00231,10.1109/miot.2020.9125423,0.8857,journal-article,FALSE
10.48550/arxiv.2307.13876,10.1103/physrevb.109.094436,1,journal-article,TRUE
10.48550/arxiv.1904.01778,10.1109/taffc.2020.2964549,0.9875,journal-article,TRUE
10.48550/arxiv.2308.08942,10.1109/iccv51070.2023.00872,1,proceedings-article,TRUE
10.48550/arxiv.2103.08124,10.1016/j.jde.2022.03.027,1,journal-article,TRUE
10.48550/arxiv.2102.00443,10.1016/j.jcta.2022.105596,1,journal-article,TRUE
10.48550/arxiv.1507.06060,10.1016/j.jmaa.2015.12.030,1,journal-article,TRUE
10.48550/arxiv.1509.07860,10.1109/acc.2016.7525001,1,proceedings-article,TRUE
10.48550/arxiv.2402.12778,10.1002/cphc.202300983,1,journal-article,TRUE
10.48550/arxiv.2305.17501,10.1017/s0004972725000061,1,journal-article,FALSE
10.48550/arxiv.2211.07039,10.1007/978-3-031-49190-0_5,0.8868,book-chapter,FALSE
10.48550/arxiv.math/0503711,10.1017/s0266466606060324,1,journal-article,TRUE
10.48550/arxiv.2006.08369,10.1109/bigdata50022.2020.9377739,1,proceedings-article,TRUE
10.48550/arxiv.q-alg/9507017,10.4064/-40-1-303-313,0.9528,journal-article,FALSE
10.48550/arxiv.1807.03384,10.37236/8033,1,journal-article,TRUE
10.48550/arxiv.1812.00569,10.14569/ijacsa.2018.091161,1,journal-article,TRUE
10.48550/arxiv.1705.07463,10.1109/tsp.2018.2875896,0.9256,journal-article,FALSE
10.48550/arxiv.2409.06522,10.1109/bigdata62323.2024.10825166,1,proceedings-article,FALSE
10.48550/arxiv.1708.03044,10.1609/hcomp.v4i1.13292,0.875,journal-article,TRUE
10.48550/arxiv.2004.13582,10.47297/wspjhcwsp2515-469902.20220601,1,journal-article,TRUE
10.48550/arxiv.1909.05448,10.18653/v1/d19-1031,1,proceedings-article,TRUE
10.48550/arxiv.2407.14337,10.1016/j.eml.2024.102272,1,journal-article,TRUE
10.48550/arxiv.0806.4619,10.1016/j.jctb.2009.05.001,0.9967,journal-article,TRUE
10.48550/arxiv.2207.06780,10.3390/s22249873,0.89,journal-article,FALSE
10.48550/arxiv.0907.4268,10.1142/s0218271813500818,0.975,journal-article,TRUE
10.48550/arxiv.2404.05688,10.1109/eurosp60621.2024.00035,1,proceedings-article,TRUE
10.48550/arxiv.1806.05988,10.7546/nntdm.2020.26.3.107-134,0.9957,journal-article,FALSE
10.48550/arxiv.1506.04137,10.1111/biom.12351,1,journal-article,TRUE
10.48550/arxiv.2211.08394,10.1007/s00526-023-02434-5,1,journal-article,TRUE
10.48550/arxiv.2309.09536,10.1007/s13226-025-00784-8,1,journal-article,FALSE
10.48550/arxiv.1605.08320,10.1103/physreve.94.052112,0.976,journal-article,FALSE
10.48550/arxiv.1703.00237,10.1007/978-3-319-51963-0_10,0.9721,book-chapter,FALSE
10.48550/arxiv.hep-lat/9912022,10.1007/978-94-011-4124-6_12,0.9573,book-chapter,FALSE
10.48550/arxiv.2107.07928,10.1137/1.9781611977653.ch99,0.9643,book-chapter,TRUE
10.48550/arxiv.2301.01455,10.1007/s40042-023-00893-9,1,journal-article,FALSE
10.48550/arxiv.2412.10762,10.1016/j.comcom.2025.108194,1,journal-article,FALSE
10.48550/arxiv.2305.04142,10.1109/isbi53787.2023.10230606,1,proceedings-article,TRUE
10.48550/arxiv.2502.05866,10.1088/1674-1137/adcc8c,1,journal-article,FALSE
10.48550/arxiv.2001.06282,10.1109/jbhi.2020.2984128,1,journal-article,TRUE
10.48550/arxiv.1605.00297,10.1007/s00209-018-2130-1,1,journal-article,TRUE
10.48550/arxiv.hep-ph/0201025,10.22323/1.007.0052,0.875,proceedings-article,FALSE
10.48550/arxiv.1609.00671,10.1137/16m1091745,1,journal-article,TRUE
10.48550/arxiv.2404.12203,10.1109/cvprw63382.2024.00156,1,proceedings-article,FALSE
10.48550/arxiv.2208.12847,10.1007/978-3-031-16434-7_35,1,book-chapter,TRUE
10.48550/arxiv.1601.07447,10.1098/rstb.2015.0129,1,journal-article,TRUE
10.48550/arxiv.1902.04054,10.1007/s00440-020-00960-3,1,journal-article,FALSE
10.48550/arxiv.2201.05907,10.1103/physrevapplied.17.064008,1,journal-article,TRUE
10.48550/arxiv.1709.03801,10.1007/s11083-018-9451-x,0.9736,journal-article,FALSE
10.48550/arxiv.1607.02122,10.1016/j.jnt.2016.08.015,1,journal-article,TRUE
10.48550/arxiv.1203.5147,10.1155/2012/585298,1,journal-article,TRUE
10.48550/arxiv.1604.08161,10.1007/s00224-016-9699-8,1,journal-article,TRUE
10.48550/arxiv.2004.04740,10.1140/epjp/s13360-020-00564-9,1,journal-article,TRUE
10.48550/arxiv.2207.12588,10.1117/12.2629721,1,proceedings-article,TRUE
10.48550/arxiv.2402.12988,10.3390/sym16091142,1,journal-article,TRUE
10.48550/arxiv.1212.1478,10.2478/cait-2014-0030,0.9914,journal-article,TRUE
10.48550/arxiv.hep-ph/9906310,10.2172/10100,0.9167,report,TRUE
10.48550/arxiv.2107.12270,10.1109/iccv48922.2021.00188,1,proceedings-article,TRUE
10.48550/arxiv.2302.06529,10.1109/access.2024.3519462,1,journal-article,FALSE
10.48550/arxiv.2211.12265,10.1109/tpds.2024.3453289,1,journal-article,TRUE
10.48550/arxiv.2405.20858,10.1109/lra.2024.3440091,1,journal-article,TRUE
10.48550/arxiv.1105.1169,10.1007/s00222-012-0409-0,1,journal-article,TRUE
10.48550/arxiv.2111.07430,10.1609/aaai.v36i6.20566,1,journal-article,TRUE
10.48550/arxiv.1903.01776,10.1109/hpca.2019.00055,1,proceedings-article,TRUE
10.48550/arxiv.2309.01265,10.1109/iccv51070.2023.00940,1,proceedings-article,TRUE
10.48550/arxiv.2210.10304,10.1109/icra48891.2023.10160841,1,proceedings-article,TRUE
10.48550/arxiv.alg-geom/9601002,10.1007/bf02568296,1,journal-article,TRUE
10.48550/arxiv.1601.02949,10.22323/1.235.0035,1,proceedings-article,TRUE
10.48550/arxiv.0801.0011,10.1371/journal.pcbi.1000637,1,journal-article,TRUE
10.48550/arxiv.2310.08685,10.1093/pnasnexus/pgae168,0.9773,journal-article,TRUE
10.48550/arxiv.2302.11252,10.1109/icassp49357.2023.10096489,1,proceedings-article,TRUE
10.48550/arxiv.2309.01777,10.1021/acsaenm.3c00474,1,journal-article,TRUE
10.48550/arxiv.0807.3806,10.1109/isit.2009.5205856,1,proceedings-article,TRUE
10.48550/arxiv.hep-lat/0509028,10.22323/1.020.0062,1,proceedings-article,FALSE
10.48550/arxiv.2412.15805,10.1007/s10714-024-03342-5,1,journal-article,FALSE
10.48550/arxiv.1711.08172,10.1007/s10107-019-01397-w,1,journal-article,TRUE
10.48550/arxiv.2310.11082,10.1109/bibm58861.2023.10385953,1,proceedings-article,TRUE
10.48550/arxiv.2106.02547,10.1051/m2an/2021071,0.9884,journal-article,FALSE
10.48550/arxiv.2104.09729,10.1016/j.aim.2022.108798,1,journal-article,TRUE
10.48550/arxiv.2309.14147,10.1093/mnras/stad2946,0.9967,journal-article,FALSE
10.48550/arxiv.1506.06832,10.1016/j.procs.2015.08.032,1,journal-article,TRUE
10.48550/arxiv.1912.08616,10.1007/978-3-030-23307-5_3,1,book-chapter,TRUE
10.48550/arxiv.2007.03904,10.1109/mwscas48704.2020.9184663,1,proceedings-article,TRUE
10.48550/arxiv.1708.08891,10.1016/j.disc.2018.09.013,1,journal-article,TRUE
10.48550/arxiv.2404.00491,10.1145/3641234.3671026,1,proceedings-article,TRUE
10.48550/arxiv.1904.02645,10.1090/memo/1456,0.975,journal-article,FALSE
10.48550/arxiv.2204.02348,10.1364/dh.2022.w5a.53,1,proceedings-article,TRUE
10.48550/arxiv.1803.04206,10.1093/qmath/hay060,1,journal-article,TRUE
10.48550/arxiv.hep-th/9708144,10.1063/1.532798,0.965,journal-article,FALSE
10.48550/arxiv.2305.01669,10.1137/23m157017x,0.9687,journal-article,FALSE
10.48550/arxiv.1903.12518,10.1007/978-3-662-59533-6_9,1,book-chapter,TRUE
10.48550/arxiv.1410.7063,10.1016/j.ijar.2016.05.008,0.9138,journal-article,FALSE
10.48550/arxiv.2005.00571,10.18653/v1/2020.emnlp-main.688,1,proceedings-article,TRUE
10.48550/arxiv.2402.12509,10.1109/lra.2024.3433309,1,journal-article,TRUE
10.48550/arxiv.1709.08438,10.1090/ecgd/338,1,journal-article,TRUE
10.48550/arxiv.2105.07707,10.1007/s11785-025-01688-5,0.975,journal-article,FALSE
10.48550/arxiv.1306.0444,10.1619/fesi.59.315,0.9875,journal-article,TRUE
10.48550/arxiv.1610.02056,10.1137/1.9781611974782.152,1,proceedings-article,TRUE
10.48550/arxiv.1309.5616,10.1007/s11009-015-9447-6,1,journal-article,TRUE
